dataset,n_classes,features,sample_rate,noise_rate,epochs,batch_size,restore_best,model,data_length_time,n_h_block,n_train_h_block,n_valid_h_block,n_test_h_block,h_moving_step,segments_times,segments_overlaps,decision_times,decision_overlaps,inner_classifier,datetime,running_time,n_params,Core_mse_loss_mean,Core_mse_loss_std,Core_mse_loss_max,Core_mse_loss_min,Core_accuracy_mean,Core_accuracy_std,Core_accuracy_max,Core_accuracy_min,Core_precision_mean,Core_precision_std,Core_precision_max,Core_precision_min,Core_recall_mean,Core_recall_std,Core_recall_max,Core_recall_min,Core_f1_mean,Core_f1_std,Core_f1_max,Core_f1_min,MV_mse_loss_mean,MV_mse_loss_std,MV_mse_loss_max,MV_mse_loss_min,MV_accuracy_mean,MV_accuracy_std,MV_accuracy_max,MV_accuracy_min,MV_precision_mean,MV_precision_std,MV_precision_max,MV_precision_min,MV_recall_mean,MV_recall_std,MV_recall_max,MV_recall_min,MV_f1_mean,MV_f1_std,MV_f1_max,MV_f1_min,MS_mse_loss_mean,MS_mse_loss_std,MS_mse_loss_max,MS_mse_loss_min,MS_accuracy_mean,MS_accuracy_std,MS_accuracy_max,MS_accuracy_min,MS_precision_mean,MS_precision_std,MS_precision_max,MS_precision_min,MS_recall_mean,MS_recall_std,MS_recall_max,MS_recall_min,MS_f1_mean,MS_f1_std,MS_f1_max,MS_f1_min
datasets/User_Identification_From_Walking/,13,"[' x acceleration', ' y acceleration', ' z acceleration']",32,100,20,32,1,MULTI_CNN,-1,10,5,2,3,1,00:00:04,0.75,00:00:24,0,MULTI_CNN,2022:03:26 22:14:22,858 seconds,6330333,0.040980464,0.008282554,0.053185623,0.027533604,0.689189189,0.060718166,0.7907585,0.598953793,0.677790579,0.058245781,0.765875718,0.574059493,0.683991324,0.057086902,0.77482139,0.594398144,0.65563222,0.061742167,0.76050301,0.571693198,0.021810713,0.007428859,0.031667717,0.011804199,0.802721088,0.069374415,0.918367347,0.734693878,0.793538762,0.090464,0.953379953,0.660946746,0.811609687,0.077459516,0.935897436,0.711538462,0.781984661,0.089466233,0.933974359,0.67985348,0.021641452,0.006982525,0.031072391,0.012256345,0.806122449,0.068451061,0.918367347,0.734693878,0.796707922,0.086618249,0.963636364,0.697435897,0.815883191,0.074719309,0.935897436,0.711538462,0.782289311,0.090439651,0.940811966,0.684312068
datasets/User_Identification_From_Walking/,13,"[' x acceleration', ' y acceleration', ' z acceleration']",32,100,20,32,1,MULTI_CNN,-1,10,5,2,3,1,00:00:04,0.75,00:00:24,0,MULTI_CNN,2022:03:26 22:37:37,816 seconds,6330333,0.040600816,0.009411465,0.052457158,0.025963796,0.689334496,0.068929872,0.79250218,0.598081953,0.668442037,0.074586597,0.759853069,0.56264733,0.698583715,0.050546991,0.774531023,0.625533612,0.661524059,0.064768479,0.7522919,0.579210716,0.021728838,0.008291625,0.030749297,0.008109157,0.80952381,0.094015476,0.959183673,0.673469388,0.7721735,0.115245043,0.91025641,0.615779093,0.822649573,0.083843133,0.927350427,0.717948718,0.777832415,0.104995264,0.915238193,0.65042735,0.021371146,0.007932982,0.029863469,0.00830166,0.819727891,0.099573341,0.959183673,0.673469388,0.78398569,0.122413905,0.958333333,0.619230769,0.831908832,0.094780206,0.974358974,0.717948718,0.789606038,0.11299313,0.962749505,0.653261359
datasets/User_Identification_From_Walking/,13,"[' x acceleration', ' y acceleration', ' z acceleration']",32,100,20,32,1,MULTI_CNN,-1,10,5,2,3,1,00:00:04,0.75,00:00:24,0,MULTI_CNN,2022:03:27 02:10:06,821 seconds,6330333,0.04198782,0.009580713,0.054074604,0.027835004,0.681197326,0.066663271,0.775937228,0.602441151,0.672746049,0.050782002,0.725397242,0.584008822,0.67377609,0.052247359,0.750101995,0.614009396,0.647891139,0.053739579,0.728937177,0.582095831,0.023546694,0.008227371,0.032806844,0.011832677,0.782312925,0.104505384,0.93877551,0.693877551,0.770653664,0.100851845,0.941025641,0.66971917,0.779558405,0.108129065,0.944444444,0.641025641,0.753839004,0.113316887,0.940881487,0.638210702,0.022814068,0.008084382,0.032581542,0.011477741,0.799319728,0.100957973,0.93877551,0.693877551,0.763777954,0.105134259,0.941025641,0.672255095,0.785968661,0.109137752,0.944444444,0.641025641,0.758569463,0.113709874,0.940881487,0.640034965
datasets/User_Identification_From_Walking/,13,"[' x acceleration', ' y acceleration', ' z acceleration']",32,100,20,32,1,CNN_L,-1,10,5,2,3,1,00:00:04,0.75,00:00:24,0,CNN_L,2022:03:27 02:16:21,375 seconds,2120061,0.033667024,0.009804099,0.052081119,0.02174269,0.731618715,0.071673869,0.823016565,0.60418483,0.727235683,0.066140934,0.804299502,0.609507671,0.734331355,0.074530865,0.815354644,0.598046782,0.700960632,0.075113038,0.793012474,0.583111686,0.019096981,0.008726366,0.034536891,0.007098182,0.840136054,0.087712904,0.959183673,0.673469388,0.792652718,0.112100921,0.93974359,0.615384615,0.821509972,0.102677308,0.933333333,0.636752137,0.790853015,0.111320512,0.927472527,0.609288587,0.019114201,0.008731096,0.033827078,0.007184324,0.853741497,0.082828542,0.979591837,0.714285714,0.827710715,0.11423761,0.987179487,0.702472527,0.856125356,0.091877581,0.991452991,0.747863248,0.826976233,0.109238388,0.988482106,0.704815772
datasets/User_Identification_From_Walking/,13,"[' x acceleration', ' y acceleration', ' z acceleration']",32,100,20,32,1,MLP,-1,10,5,2,3,1,00:00:04,0.75,00:00:24,0,MLP,2022:03:27 02:17:43,82 seconds,407565,0.053781267,0.00643465,0.066635892,0.046610873,0.553472828,0.036945899,0.595466434,0.486486486,0.552571215,0.038915857,0.610213539,0.477418604,0.555063925,0.043156967,0.595012452,0.46665547,0.523625201,0.036118102,0.552814253,0.453483395,0.035943002,0.005708937,0.0461987,0.026990177,0.680272109,0.045124147,0.734693878,0.591836735,0.630903754,0.052572935,0.688694639,0.536840121,0.679843305,0.058613733,0.737179487,0.598290598,0.624691647,0.062845702,0.697271105,0.533428964,0.035516667,0.005418045,0.045356434,0.027218547,0.666666667,0.056096675,0.714285714,0.551020408,0.618258896,0.063251264,0.694139194,0.524038462,0.665598291,0.077108336,0.745726496,0.534188034,0.612713935,0.073142201,0.702397265,0.506119371
datasets/User_Identification_From_Walking/,13,"[' x acceleration', ' y acceleration', ' z acceleration']",32,100,20,32,1,KNN,-1,10,5,2,3,1,00:00:04,0.75,00:00:24,0,KNN,2022:03:27 02:17:59,15 seconds,-1,0.068696508,0.008435011,0.078264385,0.056066014,0.477477477,0.055946625,0.556233653,0.39668701,0.508139454,0.058390909,0.587451887,0.410680467,0.454401315,0.034317913,0.494025375,0.404434644,0.428642556,0.04195166,0.485167583,0.35624268,0.047916884,0.009294298,0.06059441,0.033269614,0.537414966,0.064176742,0.653061224,0.469387755,0.516436341,0.066282757,0.603937729,0.423076923,0.511039886,0.037038749,0.553418803,0.452991453,0.461215842,0.042299117,0.519519455,0.406015779,0.043279687,0.008699907,0.052538648,0.029204356,0.615646259,0.063905763,0.714285714,0.551020408,0.58911402,0.061765419,0.711538462,0.528388278,0.623575499,0.081956044,0.77991453,0.521367521,0.562505502,0.069300281,0.700579134,0.487097217
datasets/User_Identification_From_Walking/,13,"[' x acceleration', ' y acceleration', ' z acceleration']",32,100,20,32,1,LR,-1,10,5,2,3,1,00:00:04,0.75,00:00:24,0,LR,2022:03:27 03:28:22,20 seconds,-1,0.110187158,0.004027404,0.117094792,0.104889065,0.283783784,0.026178184,0.318221447,0.238884045,0.248828784,0.020621626,0.281930646,0.220332531,0.237419997,0.016854586,0.266818419,0.220544251,0.231730571,0.017506418,0.265725295,0.213012993,0.063106421,0.003699987,0.069244653,0.056728501,0.367346939,0.048581146,0.469387755,0.326530612,0.242893173,0.079218629,0.34047619,0.159879336,0.266157916,0.060294435,0.376068376,0.202686203,0.232176513,0.057253258,0.32002442,0.16266554,0.063106421,0.003699987,0.069244653,0.056728501,0.367346939,0.048581146,0.469387755,0.326530612,0.242893173,0.079218629,0.34047619,0.159879336,0.266157916,0.060294435,0.376068376,0.202686203,0.232176513,0.057253258,0.32002442,0.16266554
datasets/User_Identification_From_Walking/,13,"[' x acceleration', ' y acceleration', ' z acceleration']",32,100,20,32,1,RF,-1,10,5,2,3,1,00:00:04,0.75,00:00:24,0,RF,2022:03:27 03:31:01,30 seconds,-1,0.068540003,0.005441873,0.076185346,0.062638335,0.242226097,0.069008396,0.385353095,0.1673932,0.31705036,0.088232155,0.419527513,0.157347142,0.198894202,0.018490175,0.228455247,0.16921902,0.155077441,0.023341829,0.191722419,0.125821523,0.104622838,0.00977532,0.116311938,0.08495748,0.231292517,0.096923856,0.428571429,0.12244898,0.130754727,0.036044928,0.172557173,0.078947368,0.188644689,0.033220434,0.230769231,0.153846154,0.12703051,0.037329593,0.183946488,0.08086785,0.06205985,0.004486507,0.069821335,0.057148553,0.411564626,0.041518897,0.469387755,0.346938776,0.280933511,0.073342582,0.383333333,0.153800366,0.323310948,0.049372736,0.38034188,0.256410256,0.262919302,0.053314647,0.334798535,0.170691521
datasets/User_Identification_From_Walking/,13,"[' x acceleration', ' y acceleration', ' z acceleration']",32,100,20,32,1,SVM,-1,10,5,2,3,1,00:00:04,0.75,00:00:24,0,SVM,2022:03:27 03:38:09,56 seconds,-1,0.119173794,0.004073307,0.126617953,0.113205045,0.225370532,0.026476521,0.264167393,0.176983435,0.187176936,0.023061015,0.222459934,0.150258199,0.197595683,0.024564641,0.23929371,0.160410477,0.187115528,0.022674523,0.225613027,0.152083206,0.064465069,0.004117477,0.070597365,0.058216482,0.31292517,0.083869578,0.448979592,0.224489796,0.212103637,0.06798613,0.348076923,0.133158508,0.227472527,0.080396502,0.386446886,0.157509158,0.204326706,0.069082399,0.347874123,0.144289044,0.064465069,0.004117477,0.070597365,0.058216482,0.31292517,0.083869578,0.448979592,0.224489796,0.212103637,0.06798613,0.348076923,0.133158508,0.227472527,0.080396502,0.386446886,0.157509158,0.204326706,0.069082399,0.347874123,0.144289044
datasets/User_Identification_From_Walking/,13,"[' x acceleration', ' y acceleration', ' z acceleration']",32,100,20,32,1,MULTI_CNN,-1,10,5,2,3,1,00:00:24,0.75,00:00:24,0,MULTI_CNN,2022:03:27 04:06:26,701 seconds,37787613,0.072115078,0.007771384,0.082029432,0.061840985,0.452069717,0.066698342,0.522875817,0.379084967,0.403355434,0.070503572,0.510102273,0.31720253,0.443543809,0.034100882,0.484772936,0.38187701,0.389152616,0.054942027,0.465123307,0.310705023,0.084296968,0.010261282,0.095525391,0.073403724,0.452069717,0.066698342,0.522875817,0.379084967,0.403355434,0.070503572,0.510102273,0.31720253,0.443543809,0.034100882,0.484772936,0.38187701,0.389152616,0.054942027,0.465123307,0.310705023,0.072115078,0.007771384,0.082029432,0.061840985,0.452069717,0.066698342,0.522875817,0.379084967,0.403355434,0.070503572,0.510102273,0.31720253,0.443543809,0.034100882,0.484772936,0.38187701,0.389152616,0.054942027,0.465123307,0.310705023
datasets/User_Identification_From_Walking/,13,"[' x acceleration', ' y acceleration', ' z acceleration']",32,100,20,32,1,CNN_L,-1,10,5,2,3,1,00:00:24,0.75,00:00:24,0,CNN_L,2022:03:27 04:10:58,272 seconds,12605821,0.059164166,0.009183099,0.072055109,0.04377294,0.511982571,0.075721774,0.60130719,0.379084967,0.436126131,0.054635394,0.499963439,0.340704122,0.487706406,0.065745154,0.554080469,0.381514737,0.425528271,0.061402949,0.480094039,0.331391102,0.075079604,0.0116495,0.095525384,0.061337359,0.511982571,0.075721774,0.60130719,0.379084967,0.436126131,0.054635394,0.499963439,0.340704122,0.487706406,0.065745154,0.554080469,0.381514737,0.425528271,0.061402949,0.480094039,0.331391102,0.059164166,0.009183099,0.072055109,0.04377294,0.511982571,0.075721774,0.60130719,0.379084967,0.436126131,0.054635394,0.499963439,0.340704122,0.487706406,0.065745154,0.554080469,0.381514737,0.425528271,0.061402949,0.480094039,0.331391102
datasets/User_Identification_From_Walking/,13,"[' x acceleration', ' y acceleration', ' z acceleration']",32,100,20,32,1,MLP,-1,10,5,2,3,1,00:00:24,0.75,00:00:24,0,MLP,2022:03:27 04:11:37,38 seconds,2373645,0.084517226,0.009324233,0.100248754,0.073199637,0.345315904,0.064196258,0.431372549,0.274509804,0.311496613,0.058837006,0.411460081,0.246016427,0.300368057,0.056757469,0.385190762,0.231689558,0.272108864,0.055766826,0.365235649,0.203271405,0.100720635,0.009876351,0.111613892,0.087481149,0.345315904,0.064196258,0.431372549,0.274509804,0.311496613,0.058837006,0.411460081,0.246016427,0.300368057,0.056757469,0.385190762,0.231689558,0.272108864,0.055766826,0.365235649,0.203271405,0.084517226,0.009324233,0.100248754,0.073199637,0.345315904,0.064196258,0.431372549,0.274509804,0.311496613,0.058837006,0.411460081,0.246016427,0.300368057,0.056757469,0.385190762,0.231689558,0.272108864,0.055766826,0.365235649,0.203271405
datasets/User_Identification_From_Walking/,13,"[' x acceleration', ' y acceleration', ' z acceleration']",32,100,20,32,1,KNN,-1,10,5,2,3,1,00:00:24,0.75,00:00:24,0,KNN,2022:03:27 04:11:39,2 seconds,-1,0.102145134,0.00789313,0.111613892,0.088989444,0.208061002,0.029087211,0.248366013,0.163398693,0.183060383,0.043172624,0.23349359,0.109788217,0.197230107,0.046262318,0.268227425,0.143072694,0.132288884,0.013693323,0.148039367,0.113654094,0.121836779,0.004474953,0.128707901,0.115636013,0.208061002,0.029087211,0.248366013,0.163398693,0.183060383,0.043172624,0.23349359,0.109788217,0.197230107,0.046262318,0.268227425,0.143072694,0.132288884,0.013693323,0.148039367,0.113654094,0.102145134,0.00789313,0.111613892,0.088989444,0.208061002,0.029087211,0.248366013,0.163398693,0.183060383,0.043172624,0.23349359,0.109788217,0.197230107,0.046262318,0.268227425,0.143072694,0.132288884,0.013693323,0.148039367,0.113654094
datasets/User_Identification_From_Walking/,13,"[' x acceleration', ' y acceleration', ' z acceleration']",32,100,20,32,1,LR,-1,10,5,2,3,1,00:00:24,0.75,00:00:24,0,LR,2022:03:27 04:43:44,22 seconds,-1,0.112116647,0.009481714,0.130718961,0.099547513,0.27124183,0.061631134,0.352941176,0.150326797,0.213114877,0.048448336,0.285694149,0.15020979,0.21884397,0.055933626,0.276121555,0.123586558,0.19576438,0.051974353,0.250540476,0.100423296,0.112116647,0.009481714,0.130718961,0.099547513,0.27124183,0.061631134,0.352941176,0.150326797,0.213114877,0.048448336,0.285694149,0.15020979,0.21884397,0.055933626,0.276121555,0.123586558,0.19576438,0.051974353,0.250540476,0.100423296,0.112116647,0.009481714,0.130718961,0.099547513,0.27124183,0.061631134,0.352941176,0.150326797,0.213114877,0.048448336,0.285694149,0.15020979,0.21884397,0.055933626,0.276121555,0.123586558,0.19576438,0.051974353,0.250540476,0.100423296
datasets/User_Identification_From_Walking/,13,"[' x acceleration', ' y acceleration', ' z acceleration']",32,100,20,32,1,RF,-1,10,5,2,3,1,00:00:24,0.75,00:00:24,0,RF,2022:03:27 04:43:54,10 seconds,-1,0.073319929,0.002864977,0.07792861,0.070387132,0.164488017,0.067441423,0.287581699,0.065359477,0.111317261,0.040300205,0.17451666,0.077501446,0.139181681,0.033562904,0.160535117,0.065384615,0.086444999,0.014301569,0.102140936,0.058815272,0.128540313,0.010375605,0.143790856,0.109602824,0.164488017,0.067441423,0.287581699,0.065359477,0.111317261,0.040300205,0.17451666,0.077501446,0.139181681,0.033562904,0.160535117,0.065384615,0.086444999,0.014301569,0.102140936,0.058815272,0.073319929,0.002864977,0.07792861,0.070387132,0.164488017,0.067441423,0.287581699,0.065359477,0.111317261,0.040300205,0.17451666,0.077501446,0.139181681,0.033562904,0.160535117,0.065384615,0.086444999,0.014301569,0.102140936,0.058815272
datasets/User_Identification_From_Walking/,13,"[' x acceleration', ' y acceleration', ' z acceleration']",32,100,20,32,1,SVM,-1,10,5,2,3,1,00:00:24,0.75,00:00:24,0,SVM,2022:03:27 04:44:11,16 seconds,-1,0.119490538,0.007072548,0.130718961,0.110608347,0.223311547,0.045971564,0.281045752,0.150326797,0.183852548,0.039650827,0.227899451,0.116936985,0.184390473,0.041519367,0.255124051,0.120889278,0.167563151,0.038146704,0.222243409,0.100420814,0.119490538,0.007072548,0.130718961,0.110608347,0.223311547,0.045971564,0.281045752,0.150326797,0.183852548,0.039650827,0.227899451,0.116936985,0.184390473,0.041519367,0.255124051,0.120889278,0.167563151,0.038146704,0.222243409,0.100420814,0.119490538,0.007072548,0.130718961,0.110608347,0.223311547,0.045971564,0.281045752,0.150326797,0.183852548,0.039650827,0.227899451,0.116936985,0.184390473,0.041519367,0.255124051,0.120889278,0.167563151,0.038146704,0.222243409,0.100420814
datasets/WISDM/,51,"['X-accel', 'Y-accel', 'Z-accel']",20,100,20,32,1,LR,-1,15,9,2,4,1,00:00:24,0.75,00:00:24,0,LR,2022:03:27 17:06:44,7369 seconds,-1,0.030311729,0.001659883,0.032861087,0.028308123,0.227051759,0.042326627,0.27814317,0.162043656,0.139360234,0.021140472,0.173256102,0.111458956,0.171127039,0.034855279,0.209057523,0.116430229,0.128854995,0.018369967,0.16151974,0.098513135,0.030311729,0.001659883,0.032861087,0.028308123,0.227051759,0.042326627,0.27814317,0.162043656,0.139360234,0.021140472,0.173256102,0.111458956,0.171127039,0.034855279,0.209057523,0.116430229,0.128854995,0.018369967,0.16151974,0.098513135,0.030311729,0.001659883,0.032861087,0.028308123,0.227051759,0.042326627,0.27814317,0.162043656,0.139360234,0.021140472,0.173256102,0.111458956,0.171127039,0.034855279,0.209057523,0.116430229,0.128854995,0.018369967,0.16151974,0.098513135
datasets/WISDM/,51,"['X-accel', 'Y-accel', 'Z-accel']",20,100,20,32,1,LR,-1,15,9,2,4,1,00:00:04,0.75,00:00:24,0,LR,2022:03:27 19:26:50,8274 seconds,-1,0.030182591,0.001173907,0.032011524,0.028334489,0.230346156,0.029934584,0.277472484,0.183708296,0.139641091,0.017377385,0.169711006,0.10576228,0.17638343,0.028613337,0.225756109,0.130894536,0.126036985,0.014509542,0.153475531,0.100692946,0.027232342,0.000541104,0.027952436,0.026340377,0.232514115,0.030128741,0.278977084,0.185984723,0.128919465,0.022000082,0.176093498,0.100401041,0.177141994,0.029338787,0.227817458,0.12997605,0.124625189,0.015993721,0.155328249,0.096778145,0.027232342,0.000541104,0.027952436,0.026340377,0.232514115,0.030128741,0.278977084,0.185984723,0.128919465,0.022000082,0.176093498,0.100401041,0.177141994,0.029338787,0.227817458,0.12997605,0.124625189,0.015993721,0.155328249,0.096778145
datasets/WISDM/,51,"['X-accel', 'Y-accel', 'Z-accel']",20,100,20,32,1,KNN,-1,15,9,2,4,1,00:00:04,0.75,00:05:00,0,KNN,2022:03:28 01:11:52,12355 seconds,-1,0.024312055,0.001898593,0.028016465,0.021127434,0.346019445,0.061890686,0.448014028,0.255710551,0.33999152,0.052435016,0.431214017,0.257346782,0.314739815,0.058508599,0.413459203,0.230814486,0.308226908,0.054355776,0.398295369,0.222460873,0.014061333,0.001328574,0.015997073,0.011766269,0.443956044,0.077306736,0.582417582,0.335164835,0.406465124,0.081303018,0.536886969,0.29471026,0.405457516,0.086654179,0.553034547,0.276470588,0.374788216,0.082545474,0.516668789,0.273722807,0.013768712,0.001194421,0.015926473,0.01170438,0.466483516,0.066818699,0.593406593,0.357142857,0.415429656,0.075581182,0.539828146,0.300316746,0.430480859,0.074034827,0.56774043,0.322782446,0.392486905,0.073375348,0.523438163,0.276826714
datasets/WISDM/,10,"['X-accel', 'Y-accel', 'Z-accel']",20,100,20,32,1,KNN,-1,15,9,2,4,1,00:00:04,0.75,00:05:00,0,KNN,2022:03:28 03:01:26,2303 seconds,-1,0.086213751,0.010960871,0.102370799,0.073999211,0.564169086,0.056906436,0.629028419,0.481315752,0.586746167,0.053686393,0.66486306,0.500799353,0.565470125,0.055044673,0.630804406,0.487954306,0.557192977,0.056808879,0.622041466,0.470032787,0.053301679,0.007151309,0.066847131,0.043998998,0.628358209,0.064525273,0.71641791,0.507462687,0.657451575,0.065006185,0.737222222,0.555424837,0.630714286,0.061004907,0.711904762,0.507142857,0.611471735,0.065163125,0.702126895,0.499524658,0.053151808,0.00695933,0.065980561,0.043913107,0.628358209,0.064525273,0.71641791,0.507462687,0.654951575,0.063594905,0.737222222,0.555424837,0.630714286,0.061004907,0.711904762,0.507142857,0.611527291,0.065202643,0.702126895,0.499524658
datasets/WISDM/,10,"['X-accel', 'Y-accel', 'Z-accel']",20,100,20,32,1,LR,-1,15,9,2,4,1,00:00:04,0.75,00:05:00,0,LR,2022:03:28 03:17:01,934 seconds,-1,0.098724396,0.010413948,0.114352576,0.084657595,0.506378826,0.052069529,0.576712524,0.428238206,0.485249657,0.028791881,0.526525927,0.417758651,0.50505577,0.055739704,0.580954569,0.421466944,0.468228258,0.043755717,0.521481807,0.393436559,0.07298194,0.008335475,0.088239998,0.064642675,0.523880597,0.059120305,0.611940299,0.432835821,0.488847348,0.051519864,0.567554113,0.396374459,0.51952381,0.062929252,0.60952381,0.421428571,0.475635166,0.055291826,0.558849046,0.392946305,0.07298194,0.008335475,0.088239998,0.064642675,0.523880597,0.059120305,0.611940299,0.432835821,0.488847348,0.051519864,0.567554113,0.396374459,0.51952381,0.062929252,0.60952381,0.421428571,0.475635166,0.055291826,0.558849046,0.392946305
datasets/WISDM/,10,"['X-accel', 'Y-accel', 'Z-accel']",20,100,20,32,1,RF,-1,15,9,2,4,1,00:00:04,0.75,00:05:00,0,RF,2022:03:28 03:55:13,2292 seconds,-1,0.074930347,0.008621224,0.089270353,0.061836611,0.559051745,0.028005085,0.604179559,0.514875994,0.626192786,0.03588209,0.676013993,0.572737963,0.559505806,0.028826784,0.606479232,0.516043513,0.553972287,0.028704475,0.591861617,0.492706235,0.056413531,0.002675999,0.061799563,0.052830637,0.617910448,0.03350738,0.656716418,0.552238806,0.700512938,0.053279299,0.785760234,0.614444444,0.617142857,0.034450661,0.65952381,0.557142857,0.599913483,0.030220005,0.651614219,0.549055258,0.049257547,0.006042086,0.057145674,0.039803974,0.668656716,0.044676506,0.731343284,0.597014925,0.714401849,0.055302495,0.806176471,0.636111111,0.668333333,0.048105256,0.738095238,0.59047619,0.651846905,0.04946659,0.728232601,0.597807144
datasets/WISDM/,10,"['X-accel', 'Y-accel', 'Z-accel']",20,100,20,32,1,SVM,-1,15,9,2,4,1,00:00:04,0.75,00:05:00,0,SVM,2022:03:28 04:54:44,3571 seconds,-1,0.103929347,0.009694136,0.119217642,0.089646436,0.480354168,0.048470505,0.551768458,0.403912981,0.444623847,0.033170873,0.509967437,0.393919268,0.480087743,0.051176343,0.556089416,0.399618291,0.416664905,0.036061812,0.472570886,0.360000139,0.080024583,0.007474913,0.092058666,0.071333647,0.486567164,0.049591784,0.552238806,0.402985075,0.427744105,0.031755308,0.500898693,0.387056277,0.484285714,0.052588334,0.554761905,0.397619048,0.41697457,0.033897779,0.461278176,0.353665895,0.080024583,0.007474913,0.092058666,0.071333647,0.486567164,0.049591784,0.552238806,0.402985075,0.427744105,0.031755308,0.500898693,0.387056277,0.484285714,0.052588334,0.554761905,0.397619048,0.41697457,0.033897779,0.461278176,0.353665895
datasets/WISDM/,10,"['X-accel', 'Y-accel', 'Z-accel']",20,100,20,32,1,MULTI_CNN,-1,15,9,2,4,1,00:00:04,0.75,00:05:00,0,MULTI_CNN,2022:03:28 10:11:10,18584 seconds,3967962,0.056612109,0.007928416,0.071004532,0.046553236,0.672194983,0.045562057,0.725234446,0.594992145,0.698841347,0.043353086,0.748216622,0.600987997,0.674092287,0.045906389,0.728839459,0.597397493,0.668844843,0.044337273,0.718351936,0.591224127,0.037273466,0.006660641,0.049710497,0.025496939,0.76119403,0.053814198,0.835820896,0.671641791,0.790985598,0.058212046,0.861309524,0.666666667,0.762619048,0.055980743,0.838095238,0.676190476,0.754351359,0.059771225,0.836719947,0.653729604,0.036505453,0.006604458,0.048982102,0.024755944,0.762686567,0.056814526,0.835820896,0.656716418,0.788837329,0.066415208,0.861890332,0.624444444,0.764047619,0.058674416,0.838095238,0.664285714,0.75363708,0.065847386,0.834724997,0.622780406
datasets/WISDM/,10,"['X-accel', 'Y-accel', 'Z-accel']",20,100,20,32,1,CNN_L,-1,15,9,2,4,1,00:00:04,0.75,00:05:00,0,CNN_L,2022:03:28 16:25:20,8091 seconds,1330554,0.0573388,0.009642327,0.071577288,0.040282525,0.661512829,0.050738082,0.755605274,0.587566049,0.685663673,0.056931225,0.776683663,0.602037226,0.662084908,0.05147368,0.757586993,0.587617103,0.654733309,0.054601898,0.756245557,0.572572651,0.040260676,0.008592672,0.0504217,0.021815894,0.741791045,0.064387029,0.880597015,0.656716418,0.766806804,0.071964535,0.887539683,0.662125375,0.741428571,0.06570911,0.883333333,0.664285714,0.727982118,0.068712705,0.878855311,0.65450951,0.038099288,0.007373464,0.047962748,0.023329068,0.750746269,0.067428997,0.880597015,0.671641791,0.778371684,0.073938298,0.887539683,0.660750916,0.750714286,0.06867758,0.883333333,0.669047619,0.73554014,0.074335022,0.878855311,0.644124326
datasets/WISDM/,10,"['X-accel', 'Y-accel', 'Z-accel']",20,100,20,32,1,MLP,-1,15,9,2,4,1,00:00:04,0.75,00:05:00,0,MLP,2022:03:28 16:52:57,1657 seconds,257034,0.065212524,0.007377698,0.077074662,0.054298244,0.56212691,0.052832355,0.637930214,0.485695244,0.569541485,0.069503263,0.659491531,0.455068478,0.564332844,0.052490371,0.639579055,0.493126018,0.536094849,0.056410513,0.628882076,0.446429213,0.060310037,0.009185294,0.076768726,0.041640993,0.607462687,0.06119403,0.701492537,0.507462687,0.614339991,0.095508887,0.745,0.408928571,0.609761905,0.062337771,0.707142857,0.50952381,0.573908253,0.067767035,0.69439213,0.443974359,0.051671208,0.005670585,0.061626684,0.039715338,0.617910448,0.08261703,0.731343284,0.447761194,0.624302778,0.113441542,0.766212121,0.404123377,0.621666667,0.081625007,0.738095238,0.464285714,0.583705472,0.094664988,0.725619674,0.402830993
